dt,final_reflection
5.0,1.1666970455990994e+67
4.545454545454546,8.386805128071827e+63
3.8461538461538463,1.5251182408906706e+79
3.3333333333333335,6.27448711364098e+85
2.9411764705882355,2.6803309650686258e+91
2.5,2.2400589030056527e+98
2.1739130434782608,2.466464309687279e+103
1.9230769230769231,1.8409705439124487e+107
1.6666666666666667,1.2425189545219567e+110
1.4285714285714286,2.8951888318945834e+110
1.25,8.849967757078628e+108
1.0638297872340425,1.6339871098974094e+102
0.9259259259259259,1.9061408594655704e+87
0.8064516129032258,9.767739145835647e+68
0.704225352112676,1.2468651340602439e+47
0.6097560975609756,4.291650930557614e+22
0.5263157894736842,450356902.2954838
0.45871559633027525,3.706406605161675
0.3968253968253968,2.264275763514167
0.3448275862068966,2.373346131947778
0.2994011976047904,1.2935974594713093
0.25906735751295334,1.0737903875210604
0.22522522522522523,0.945327596176514
0.19607843137254902,0.8769310155544645
0.17006802721088435,0.8395351593990962
0.14749262536873156,0.8198448537658777
0.1282051282051282,0.8096602253452414
0.111358574610245,0.80429294315355
0.09671179883945841,0.8015013459178307
0.08389261744966443,0.8000515620361478
0.0728862973760933,0.7993164108918177
0.06329113924050633,0.7989382758561442
0.054945054945054944,0.7987449650543533
0.04770992366412214,0.798646643767857
0.04145936981757877,0.7985967745816108
0.03599712023038157,0.7985712099815929
0.031269543464665414,0.798558267510681
0.02714440825190011,0.7985516865634951
0.02358490566037736,0.7985484020300102
0.020475020475020474,0.7985467655539551
0.017787264318747775,0.7985459826965773
0.015446400988569663,0.7985456268181161
0.013415615776764154,0.7985454866980095
0.011652295502213935,0.7985454524896752
0.010119409026512852,0.7985454683930411
0.008788890841975743,0.7985455060707645
0.007632422530911311,0.7985455513700036
0.006628662335940607,0.7985455973015219
0.0057570523891767415,0.7985456406829832
0.005,0.7985456802185118
