dt,final_reflection
5.0,6.325764489595777e+35
4.545454545454546,3.662979460137858e+32
3.8461538461538463,9.542259451697462e+36
3.3333333333333335,1.2850954803817273e+36
2.9411764705882355,9.244816297056688e+33
2.5,2.22513444351878e+29
2.1739130434782608,1.3361217436366567e+23
1.9230769230769231,8946703379.813313
1.6666666666666667,337.6271521040793
1.4285714285714286,0.9201821516929319
1.25,0.8949661649509131
1.0638297872340425,0.845731047204262
0.9259259259259259,0.8217885139184662
0.8064516129032258,0.8094067083155283
0.704225352112676,0.8032340671092935
0.6097560975609756,0.7999619855891493
0.5263157894736842,0.7983408718558835
0.45871559633027525,0.7975925017139944
0.3968253968253968,0.7971956257059931
0.3448275862068966,0.7970028911777285
0.2994011976047904,0.7969042688498045
0.25906735751295334,0.7968533011082515
0.22522522522522523,0.7968285312082645
0.19607843137254902,0.7968162087937553
0.17006802721088435,0.7968100900594888
0.14749262536873156,0.7968073759751858
0.1282051282051282,0.7968063927117414
0.111358574610245,0.7968062414377738
0.09671179883945841,0.7968064883451978
0.08389261744966443,0.7968069081799025
0.0728862973760933,0.7968073755040733
0.06329113924050633,0.7968078393600023
0.054945054945054944,0.7968082725493866
0.04770992366412214,0.7968086633669187
0.04145936981757877,0.7968090086082923
0.03599712023038157,0.7968093139746539
0.031269543464665414,0.7968095798729492
0.02714440825190011,0.7968098124599058
0.02358490566037736,0.7968100132306166
0.020475020475020474,0.7968101885012395
0.017787264318747775,0.796810339766909
0.015446400988569663,0.7968104712868923
0.013415615776764154,0.7968105851833646
0.011652295502213935,0.7968106839078828
0.010119409026512852,0.7968107695909753
0.008788890841975743,0.796810843850893
0.007632422530911311,0.7968109083091126
0.006628662335940607,0.7968109641879846
0.0057570523891767415,0.7968110126579206
0.005,0.7968110547174038
