dt,final_reflection
5.0,6.192828994262576e+48
4.545454545454546,3.726206580862055e+45
3.8461538461538463,3.246331822396594e+54
3.3333333333333335,7.535652205493429e+56
2.9411764705882355,9.62574672395972e+57
2.5,4.130239599896942e+57
2.1739130434782608,1.5351591424565824e+56
1.9230769230769231,2.438165037197066e+53
1.6666666666666667,3.744092827501139e+45
1.4285714285714286,3.211746272342461e+31
1.25,4.5545769488897095e+22
1.0638297872340425,53777.11563997737
0.9259259259259259,2.7841304828945823
0.8064516129032258,1.1241733665386597
0.704225352112676,1.0015526174465843
0.6097560975609756,0.9061658778117685
0.5263157894736842,0.8535351763195149
0.45871559633027525,0.8277618215534308
0.3968253968253968,0.8135180722579782
0.3448275862068966,0.806379610582881
0.2994011976047904,0.8026387565356391
0.25906735751295334,0.8006633181075243
0.22522522522522523,0.7996778888444251
0.19607843137254902,0.7991672611029106
0.17006802721088435,0.7988938159638668
0.14749262536873156,0.7987524365139607
0.1282051282051282,0.7986802297517523
0.111358574610245,0.7986424327655787
0.09671179883945841,0.7986228384953855
0.08389261744966443,0.7986127137617501
0.0728862973760933,0.7986076617608666
0.06329113924050633,0.798605173858397
0.054945054945054944,0.7986040281726877
0.04770992366412214,0.7986035744987844
0.04145936981757877,0.7986034675826239
0.03599712023038157,0.798603527538841
0.031269543464665414,0.7986036615847241
0.02714440825190011,0.7986038229033411
0.02358490566037736,0.7986039858028385
0.020475020475020474,0.7986041409376079
0.017787264318747775,0.7986042818672591
0.015446400988569663,0.7986044082741225
0.013415615776764154,0.7986045198794599
0.011652295502213935,0.7986046177997733
0.010119409026512852,0.798604703441981
0.008788890841975743,0.7986047780322733
0.007632422530911311,0.7986048429816471
0.006628662335940607,0.7986048994006011
0.0057570523891767415,0.7986049484030715
0.005,0.7986049909606463
