n_tab,reflection_tab
0,0.9914109244097402
1,0.9995018110625798
2,0.9995018110625798
3,0.9995057852221656
4,0.9995057852221656
5,0.9995063365534584
6,0.9995063365534584
7,0.9995062363687748
8,0.9995062363687748
9,0.9995062544434071
10,0.9995062544434071
