ir_tab,uv_tab,reflection_tab
6.283185307179586,50.26548245743669,0.7985667242663665
6.283185307179586,79.58701389094142,0.7982192361556244
6.283185307179586,108.90854532444617,0.7982405018941646
6.283185307179586,138.2300767579509,0.7986546489179214
6.283185307179586,167.55160819145564,0.7990428972515317
6.283185307179586,196.87313962496037,0.7998735169976616
6.283185307179586,226.19467105846513,0.8014960364931785
6.283185307179586,255.51620249196986,0.803882809193548
6.283185307179586,284.8377339254746,0.8074656267852272
6.283185307179586,314.1592653589793,0.8126414806421284
