dt,omega_p,final_reflection
5.0,31.41592653589793,4.3077876148467235e+56
5.0,30.630528372500482,5.674992092913639e+56
5.0,29.845130209103033,6.214819291359391e+56
4.545454545454546,31.41592653589793,1.8295543049006997e+53
4.545454545454546,30.630528372500482,2.2414462887446973e+53
4.545454545454546,29.845130209103033,2.718514610328004e+53
4.166666666666667,31.41592653589793,7.670260873610406e+63
4.166666666666667,30.630528372500482,9.380509653779e+63
4.166666666666667,29.845130209103033,1.2547768678721734e+64
3.8461538461538463,31.41592653589793,1.340308650387092e+67
3.8461538461538463,30.630528372500482,1.534045708663261e+67
3.8461538461538463,29.845130209103033,2.1033860434932092e+67
3.5714285714285716,31.41592653589793,1.1350023254275593e+70
3.5714285714285716,30.630528372500482,1.2927174385653671e+70
3.5714285714285716,29.845130209103033,1.851402099648506e+70
3.3333333333333335,31.41592653589793,5.515511019529488e+72
3.3333333333333335,30.630528372500482,6.2174031364360305e+72
3.3333333333333335,29.845130209103033,9.101790449182785e+72
3.125,31.41592653589793,1.8615236820792694e+75
3.125,30.630528372500482,1.9988619151254703e+75
3.125,29.845130209103033,2.824232580522605e+75
2.9411764705882355,31.41592653589793,3.570498264600605e+77
2.9411764705882355,30.630528372500482,3.7379898175140646e+77
2.9411764705882355,29.845130209103033,5.155484548231503e+77
2.7777777777777777,31.41592653589793,3.587297874775028e+79
2.7777777777777777,30.630528372500482,3.7794927778994255e+79
2.7777777777777777,29.845130209103033,5.268331664286278e+79
2.5,31.41592653589793,1.0699975878137444e+83
2.5,30.630528372500482,1.1094720434601078e+83
2.5,29.845130209103033,1.5041471872772817e+83
2.380952380952381,31.41592653589793,3.9069646268634675e+84
2.380952380952381,30.630528372500482,3.92399643924555e+84
2.380952380952381,29.845130209103033,5.029614674057542e+84
2.1739130434782608,31.41592653589793,1.4560595387569437e+87
2.1739130434782608,30.630528372500482,1.3999304127626768e+87
2.1739130434782608,29.845130209103033,1.6368875727953738e+87
2.0833333333333335,31.41592653589793,1.3308126733444317e+88
2.0833333333333335,30.630528372500482,1.2757263558273223e+88
2.0833333333333335,29.845130209103033,1.4725619666234769e+88
1.9230769230769231,31.41592653589793,2.4055514833630152e+89
1.9230769230769231,30.630528372500482,2.3259960877105046e+89
1.9230769230769231,29.845130209103033,2.7017149415136486e+89
1.7857142857142858,31.41592653589793,1.3577889313058236e+90
1.7857142857142858,30.630528372500482,1.3005439677866377e+90
1.7857142857142858,29.845130209103033,1.4712102278742823e+90
1.6666666666666667,31.41592653589793,4.617800784006745e+90
1.6666666666666667,30.630528372500482,4.262804738511469e+90
1.6666666666666667,29.845130209103033,4.439851056290012e+90
1.5625,31.41592653589793,6.300363424462117e+90
1.5625,30.630528372500482,5.54352439292168e+90
1.5625,29.845130209103033,5.162014997705847e+90
1.4285714285714286,31.41592653589793,9.994984749019172e+89
1.4285714285714286,30.630528372500482,8.261843988853676e+89
1.4285714285714286,29.845130209103033,6.589081238543253e+89
1.3513513513513513,31.41592653589793,6.917548675261298e+88
1.3513513513513513,30.630528372500482,5.552249217714337e+88
1.3513513513513513,29.845130209103033,4.13470752836042e+88
1.25,31.41592653589793,8.666937779024399e+85
1.25,30.630528372500482,6.698532438841841e+85
1.25,29.845130209103033,4.686492075097417e+85
1.1627906976744187,31.41592653589793,1.2540660413132325e+81
1.1627906976744187,30.630528372500482,9.184541829298132e+80
1.1627906976744187,29.845130209103033,6.086567056042696e+80
1.0869565217391304,31.41592653589793,9.386255447782834e+74
1.0869565217391304,30.630528372500482,6.276241427057858e+74
1.0869565217391304,29.845130209103033,3.816757307244916e+74
1.0204081632653061,31.41592653589793,9.736087354604335e+68
1.0204081632653061,30.630528372500482,5.691003589956899e+68
1.0204081632653061,29.845130209103033,3.0110296076137485e+68
0.9433962264150944,31.41592653589793,2.791197532684806e+61
0.9433962264150944,30.630528372500482,1.2593273684548282e+61
0.9433962264150944,29.845130209103033,5.111317000852711e+60
0.8771929824561403,31.41592653589793,2.4466156274820824e+53
0.8771929824561403,30.630528372500482,7.22512831871919e+52
0.8771929824561403,29.845130209103033,2.0914347121449052e+52
0.819672131147541,31.41592653589793,1.6835636356615322e+43
0.819672131147541,30.630528372500482,1.9402257132429586e+42
0.819672131147541,29.845130209103033,3.866812648763576e+41
0.7692307692307693,31.41592653589793,1.561145463506211e+22
0.7692307692307693,30.630528372500482,1.3822223095495675e+20
0.7692307692307693,29.845130209103033,3.277331361107265e+18
0.7142857142857143,31.41592653589793,4.1921578622665697e+18
0.7142857142857143,30.630528372500482,1.6396906688576167e+22
0.7142857142857143,29.845130209103033,3.296968729915991e+18
0.6666666666666666,31.41592653589793,301524597243584.56
0.6666666666666666,30.630528372500482,6.488873880160763e+18
0.6666666666666666,29.845130209103033,6699425109913629.0
0.6172839506172839,31.41592653589793,10084590.288484916
0.6172839506172839,30.630528372500482,6170289078932.844
0.6172839506172839,29.845130209103033,1211067008599.8525
0.5813953488372093,31.41592653589793,1.766175915430908
0.5813953488372093,30.630528372500482,27700623.22147196
0.5813953488372093,29.845130209103033,98359668.53336996
0.5376344086021505,31.41592653589793,1.2920199731151971
0.5376344086021505,30.630528372500482,15.683294300601585
0.5376344086021505,29.845130209103033,467.2012329560671
0.5,31.41592653589793,1.4693865281506415
0.5,30.630528372500482,4.585683854001017
0.5,29.845130209103033,14.26460574977716
0.4672897196261682,31.41592653589793,1.539919139044586
0.4672897196261682,30.630528372500482,3.2427927850519076
0.4672897196261682,29.845130209103033,5.76787256900656
0.43859649122807015,31.41592653589793,1.515924439972637
0.43859649122807015,30.630528372500482,2.850975388640431
0.43859649122807015,29.845130209103033,2.170439122045371
0.4065040650406504,31.41592653589793,1.6175642274201931
0.4065040650406504,30.630528372500482,1.7862403289773847
0.4065040650406504,29.845130209103033,0.9046602085827113
0.3787878787878788,31.41592653589793,2.712420595831042
0.3787878787878788,30.630528372500482,1.1646566988707159
0.3787878787878788,29.845130209103033,0.6514905079647133
0.3546099290780142,31.41592653589793,2.0986545456486088
0.3546099290780142,30.630528372500482,1.269487100218442
0.3546099290780142,29.845130209103033,0.5413729652961194
0.33112582781456956,31.41592653589793,1.7213354312781195
0.33112582781456956,30.630528372500482,1.1655219758004678
0.33112582781456956,29.845130209103033,0.5777752260389625
0.30864197530864196,31.41592653589793,1.4832112502694468
0.30864197530864196,30.630528372500482,1.0700402712815913
0.30864197530864196,29.845130209103033,0.5734669130793791
0.28735632183908044,31.41592653589793,1.3280956324618702
0.28735632183908044,30.630528372500482,0.9961839626964563
0.28735632183908044,29.845130209103033,0.5619909368069302
0.26737967914438504,31.41592653589793,1.2245473765467105
0.26737967914438504,30.630528372500482,0.9416113599047009
0.26737967914438504,29.845130209103033,0.5499924735197912
0.25,31.41592653589793,1.158235794236014
0.25,30.630528372500482,0.9043197385633339
0.25,29.845130209103033,0.5401377661429798
0.23255813953488372,31.41592653589793,1.108362832437927
0.23255813953488372,30.630528372500482,0.8749733582988113
0.23255813953488372,29.845130209103033,0.5313903916572991
0.21645021645021645,31.41592653589793,1.0738026091296955
0.21645021645021645,30.630528372500482,0.8539174151229003
0.21645021645021645,29.845130209103033,0.5245214346868361
0.20242914979757085,31.41592653589793,1.050837194301129
0.20242914979757085,30.630528372500482,0.8395574017369934
0.20242914979757085,29.845130209103033,0.5195128231111475
0.18867924528301888,31.41592653589793,1.0335054390632885
0.18867924528301888,30.630528372500482,0.8284938936426549
0.18867924528301888,29.845130209103033,0.5154436225704234
0.176056338028169,31.41592653589793,1.0212929447686938
0.176056338028169,30.630528372500482,0.8205585595292701
0.176056338028169,29.845130209103033,0.5123893015152542
0.16393442622950818,31.41592653589793,1.0122958858145688
0.16393442622950818,30.630528372500482,0.8146210381165826
0.16393442622950818,29.845130209103033,0.5100120558032011
0.1529051987767584,31.41592653589793,1.006023309465392
0.1529051987767584,30.630528372500482,0.8104229018838006
0.1529051987767584,29.845130209103033,0.5082710222994176
0.14245014245014245,31.41592653589793,1.001463476227298
0.14245014245014245,30.630528372500482,0.8073313249880625
0.14245014245014245,29.845130209103033,0.5069475209423011
0.13297872340425532,31.41592653589793,0.9982946302140611
0.13297872340425532,30.630528372500482,0.8051563740575909
0.13297872340425532,29.845130209103033,0.5059887243549059
0.12406947890818859,31.41592653589793,0.9960032341831576
0.12406947890818859,30.630528372500482,0.8035651467283657
0.12406947890818859,29.845130209103033,0.5052678730555326
0.11574074074074074,31.41592653589793,0.9943606073645048
0.11574074074074074,30.630528372500482,0.8024111656021782
0.11574074074074074,29.845130209103033,0.5047312580089262
0.10775862068965517,31.41592653589793,0.9931593672470448
0.10775862068965517,30.630528372500482,0.8015573452955806
0.10775862068965517,29.845130209103033,0.504323953512592
0.1006036217303823,31.41592653589793,0.992337923313589
0.1006036217303823,30.630528372500482,0.8009665826509115
0.1006036217303823,29.845130209103033,0.5040350703395289
0.09380863039399624,31.41592653589793,0.9917413346788599
0.09380863039399624,30.630528372500482,0.8005324642615904
0.09380863039399624,29.845130209103033,0.5038176497999588
0.08741258741258741,31.41592653589793,0.9913139053196365
0.08741258741258741,30.630528372500482,0.8002176357067428
0.08741258741258741,29.845130209103033,0.5036561640031908
0.08156606851549755,31.41592653589793,0.9910164529060961
0.08156606851549755,30.630528372500482,0.7999958052598365
0.08156606851549755,29.845130209103033,0.5035396710847794
0.076103500761035,31.41592653589793,0.9908044519163514
0.076103500761035,30.630528372500482,0.7998356880988341
0.076103500761035,29.845130209103033,0.5034536205577288
0.07092198581560284,31.41592653589793,0.9906515214345544
0.07092198581560284,30.630528372500482,0.79971865199316
0.07092198581560284,29.845130209103033,0.5033892463493067
0.06613756613756613,31.41592653589793,0.9905443338520006
0.06613756613756613,30.630528372500482,0.7996354884981998
0.06613756613756613,29.845130209103033,0.5033424265282246
0.06165228113440197,31.41592653589793,0.9904680451508425
0.06165228113440197,30.630528372500482,0.7995754512017055
0.06165228113440197,29.845130209103033,0.5033078335653483
0.05753739930955121,31.41592653589793,0.9904148647426174
0.05753739930955121,30.630528372500482,0.7995329791612443
0.05753739930955121,29.845130209103033,0.5032827897162983
0.0536480686695279,31.41592653589793,0.9903766572598949
0.0536480686695279,30.630528372500482,0.799501995638378
0.0536480686695279,29.845130209103033,0.5032640940799992
0.05,31.41592653589793,0.9903494999402498
0.05,30.630528372500482,0.7994796161905725
0.05,29.845130209103033,0.5032502715308159
0.04664179104477612,31.41592653589793,0.9903305469881434
0.04664179104477612,30.630528372500482,0.7994637342551592
0.04664179104477612,29.845130209103033,0.5032402307801208
0.04351610095735422,31.41592653589793,0.9903171468554193
0.04351610095735422,30.630528372500482,0.7994523093312773
0.04351610095735422,29.845130209103033,0.5032328385786043
0.040584415584415584,31.41592653589793,0.9903076050117164
0.040584415584415584,30.630528372500482,0.7994440255185531
0.040584415584415584,29.845130209103033,0.5032273528841734
0.03785011355034065,31.41592653589793,0.9903008552045781
0.03785011355034065,30.630528372500482,0.7994380536418237
0.03785011355034065,29.845130209103033,0.5032233049972766
0.035285815102328866,31.41592653589793,0.9902960582798248
0.035285815102328866,30.630528372500482,0.7994337246647252
0.035285815102328866,29.845130209103033,0.5032203014021415
0.032916392363396975,31.41592653589793,0.9902926986699411
0.032916392363396975,30.630528372500482,0.79943062953018
0.032916392363396975,29.845130209103033,0.5032181032873414
0.030693677102516883,31.41592653589793,0.9902903085455668
0.030693677102516883,30.630528372500482,0.7994283797426934
0.030693677102516883,29.845130209103033,0.5032164680689425
0.028620492272467088,31.41592653589793,0.9902886194342003
0.028620492272467088,30.630528372500482,0.7994267536770584
0.028620492272467088,29.845130209103033,0.5032152585014656
0.026695141484249868,31.41592653589793,0.9902874303270648
0.026695141484249868,30.630528372500482,0.7994255818852354
0.026695141484249868,29.845130209103033,0.5032143665730716
0.024888003982080638,31.41592653589793,0.9902865844676234
0.024888003982080638,30.630528372500482,0.7994247278011924
0.024888003982080638,29.845130209103033,0.5032137014438546
0.02321262766945218,31.41592653589793,0.9902859902700607
0.02321262766945218,30.630528372500482,0.7994241124219778
0.02321262766945218,29.845130209103033,0.5032132112124458
0.021645021645021644,31.41592653589793,0.9902855687947891
0.021645021645021644,30.630528372500482,0.7994236642890741
0.021645021645021644,29.845130209103033,0.5032128461198262
0.020185708518368994,31.41592653589793,0.9902852714176211
0.020185708518368994,30.630528372500482,0.7994233393398894
0.020185708518368994,29.845130209103033,0.5032125754458621
0.01882530120481928,31.41592653589793,0.9902850612255805
0.01882530120481928,30.630528372500482,0.7994231030605922
0.01882530120481928,29.845130209103033,0.5032123742809701
0.0175561797752809,31.41592653589793,0.9902849125347806
0.0175561797752809,30.630528372500482,0.7994229309377588
0.0175561797752809,29.845130209103033,0.5032122245482971
0.016377333770062234,31.41592653589793,0.9902848077431703
0.016377333770062234,30.630528372500482,0.7994228058977585
0.016377333770062234,29.845130209103033,0.5032121134503814
0.015271838729383017,31.41592653589793,0.9902847331795522
0.015271838729383017,30.630528372500482,0.79942271409341
