ir_tab,uv_tab,reflection_tab
6.283185307179586,50.26548245743669,0.5023168532730039
6.283185307179586,79.58701389094142,0.5023946418990413
6.283185307179586,108.90854532444617,0.5024920338532253
6.283185307179586,138.2300767579509,0.502838295094693
6.283185307179586,167.55160819145564,0.5030937684666079
6.283185307179586,196.87313962496037,0.5035855611436094
6.283185307179586,226.19467105846513,0.5045173324310471
6.283185307179586,255.51620249196986,0.5057704758406537
6.283185307179586,284.8377339254746,0.5075680697474125
6.283185307179586,314.1592653589793,0.5100785086388473
