ir_tab,uv_tab,reflection_tab
6.283185307179586,50.26548245743669,0.5020805608971893
6.283185307179586,79.58701389094142,0.5025376510757689
6.283185307179586,108.90854532444617,0.5025623084531775
6.283185307179586,138.2300767579509,0.5028333999750485
6.283185307179586,167.55160819145564,0.5030247508557332
6.283185307179586,196.87313962496037,0.5034616964212358
6.283185307179586,226.19467105846513,0.504345505265828
6.283185307179586,255.51620249196986,0.5055557893117218
6.283185307179586,284.8377339254746,0.5073141707597719
6.283185307179586,314.1592653589793,0.5097878571416946
