dt,omega_p,final_reflection
0.30864197530864196,30.630528372500482,0.8285783017688688
0.30864197530864196,29.845130209103033,0.5156050571911298
0.28735632183908044,31.41592653589793,1.0196713159462665
0.28735632183908044,30.630528372500482,0.8205742913796545
0.28735632183908044,29.845130209103033,0.5127488591289906
0.26737967914438504,31.41592653589793,1.0109526135944515
0.26737967914438504,30.630528372500482,0.8147613133705336
0.26737967914438504,29.845130209103033,0.5105481689347047
0.25,31.41592653589793,1.0051660451020774
0.25,30.630528372500482,0.8108241310007541
0.25,29.845130209103033,0.5089819282544044
0.23255813953488372,31.41592653589793,1.0007309397994426
0.23255813953488372,30.630528372500482,0.8077488744440445
0.23255813953488372,29.845130209103033,0.5077041334508665
0.21645021645021645,31.41592653589793,0.9976331080930371
0.21645021645021645,30.630528372500482,0.8055601372639253
0.21645021645021645,29.845130209103033,0.5067568422557727
0.20242914979757085,31.41592653589793,0.9955743685573705
0.20242914979757085,30.630528372500482,0.8040796260461732
0.20242914979757085,29.845130209103033,0.5060924517700691
0.18867924528301888,31.41592653589793,0.9940277649100259
0.18867924528301888,30.630528372500482,0.802948172005039
0.18867924528301888,29.845130209103033,0.505567543011291
0.176056338028169,31.41592653589793,0.9929461471411113
0.176056338028169,30.630528372500482,0.8021429641146804
0.176056338028169,29.845130209103033,0.5051818281697534
0.16393442622950818,31.41592653589793,0.9921565573199794
0.16393442622950818,30.630528372500482,0.8015447082125022
0.16393442622950818,29.845130209103033,0.5048863245898924
0.1529051987767584,31.41592653589793,0.9916114620375855
0.1529051987767584,30.630528372500482,0.8011242281817181
0.1529051987767584,29.845130209103033,0.5046723890582318
0.14245014245014245,31.41592653589793,0.9912190747038175
0.14245014245014245,30.630528372500482,0.8008160063766576
0.14245014245014245,29.845130209103033,0.5045110438018535
0.13297872340425532,31.41592653589793,0.9909489387629262
0.13297872340425532,30.630528372500482,0.80059986081784
0.13297872340425532,29.845130209103033,0.5043947388483161
0.12406947890818859,31.41592653589793,0.9907552924765283
0.12406947890818859,30.630528372500482,0.8004419966662751
0.12406947890818859,29.845130209103033,0.5043075109511377
0.11574074074074074,31.41592653589793,0.990617580273729
0.11574074074074074,30.630528372500482,0.8003275447972029
0.11574074074074074,29.845130209103033,0.5042425983176365
0.10775862068965517,31.41592653589793,0.9905176054170597
0.10775862068965517,30.630528372500482,0.8002427661729785
0.10775862068965517,29.845130209103033,0.5041932508379761
0.1006036217303823,31.41592653589793,0.9904496810533419
0.1006036217303823,30.630528372500482,0.8001839594998461
0.1006036217303823,29.845130209103033,0.5041581383679962
0.09380863039399624,31.41592653589793,0.9904006253473907
0.09380863039399624,30.630528372500482,0.8001405820957
0.09380863039399624,29.845130209103033,0.5041315905206357
0.08741258741258741,31.41592653589793,0.9903656519789833
0.08741258741258741,30.630528372500482,0.8001089643435836
0.08741258741258741,29.845130209103033,0.5041117561253987
0.08156606851549755,31.41592653589793,0.9903414159644655
0.08156606851549755,30.630528372500482,0.8000865474442397
0.08156606851549755,29.845130209103033,0.5040973484038712
0.076103500761035,31.41592653589793,0.9903242032546538
0.076103500761035,30.630528372500482,0.8000702497551815
0.076103500761035,29.845130209103033,0.5040866228045398
0.07092198581560284,31.41592653589793,0.9903118233691806
0.07092198581560284,30.630528372500482,0.8000582380775001
0.07092198581560284,29.845130209103033,0.504078529693576
0.06613756613756613,31.41592653589793,0.9903031675640852
0.06613756613756613,30.630528372500482,0.8000496234022544
0.06613756613756613,29.845130209103033,0.5040725885470402
0.06165228113440197,31.41592653589793,0.990297018882895
0.06165228113440197,30.630528372500482,0.8000433411291132
0.06165228113440197,29.845130209103033,0.5040681556641986
0.05753739930955121,31.41592653589793,0.9902927390224653
0.05753739930955121,30.630528372500482,0.8000388483456595
0.05753739930955121,29.845130209103033,0.5040649135872654
0.0536480686695279,31.41592653589793,0.9902896674479725
0.0536480686695279,30.630528372500482,0.8000355327444713
0.0536480686695279,29.845130209103033,0.5040624678201149
0.05,31.41592653589793,0.9902874857604931
0.05,30.630528372500482,0.8000331081145174
0.05,29.845130209103033,0.5040606398541744
0.04664179104477612,31.41592653589793,0.990285963720068
0.04664179104477612,30.630528372500482,0.8000313650171503
0.04664179104477612,29.845130209103033,0.5040592973583133
0.04351610095735422,31.41592653589793,0.9902848876498873
0.04351610095735422,30.630528372500482,0.8000300941781221
0.04351610095735422,29.845130209103033,0.5040582980707795
0.040584415584415584,31.41592653589793,0.9902841212182603
0.040584415584415584,30.630528372500482,0.8000291598238126
0.040584415584415584,29.845130209103033,0.5040575482834416
0.03785011355034065,31.41592653589793,0.9902835787646325
0.03785011355034065,30.630528372500482,0.8000284764620448
0.03785011355034065,29.845130209103033,0.5040569888750783
0.035285815102328866,31.41592653589793,0.9902831929493751
0.035285815102328866,30.630528372500482,0.8000279736863463
0.035285815102328866,29.845130209103033,0.5040565691969326
0.032916392363396975,31.41592653589793,0.990282922454195
0.032916392363396975,30.630528372500482,0.8000276087113136
0.032916392363396975,29.845130209103033,0.5040562587099949
0.030693677102516883,31.41592653589793,0.9902827297685631
0.030693677102516883,30.630528372500482,0.8000273392898273
0.030693677102516883,29.845130209103033,0.5040560252532343
0.028620492272467088,31.41592653589793,0.9902825933888678
0.028620492272467088,30.630528372500482,0.8000271414719732
0.028620492272467088,29.845130209103033,0.504055850739317
0.026695141484249868,31.41592653589793,0.9902824972111284
0.026695141484249868,30.630528372500482,0.8000269966320263
0.026695141484249868,29.845130209103033,0.5040557207239257
0.024888003982080638,31.41592653589793,0.9902824286600634
0.024888003982080638,30.630528372500482,0.8000268893523577
0.024888003982080638,29.845130209103033,0.5040556227905333
0.02321262766945218,31.41592653589793,0.9902823803975478
0.02321262766945218,30.630528372500482,0.8000268107946523
0.02321262766945218,29.845130209103033,0.5040555498996445
0.021645021645021644,31.41592653589793,0.9902823460802689
0.021645021645021644,30.630528372500482,0.8000267526522962
0.021645021645021644,29.845130209103033,0.5040554950983237
0.020185708518368994,31.41592653589793,0.9902823218022817
0.020185708518368994,30.630528372500482,0.8000267098022401
0.020185708518368994,29.845130209103033,0.5040554540945009
0.01882530120481928,31.41592653589793,0.9902823045920102
0.01882530120481928,30.630528372500482,0.800026678136673
0.01882530120481928,29.845130209103033,0.5040554233490578
0.0175561797752809,31.41592653589793,0.9902822923788684
0.0175561797752809,30.630528372500482,0.8000266546949149
0.0175561797752809,29.845130209103033,0.5040554002679011
0.016377333770062234,31.41592653589793,0.9902822837421693
0.016377333770062234,30.630528372500482,0.8000266373917219
0.016377333770062234,29.845130209103033,0.5040553830010415
0.015271838729383017,31.41592653589793,0.9902822775742671
0.015271838729383017,30.630528372500482,0.8000266244855372
0.015271838729383017,29.845130209103033,0.5040553699554582
0.014240956992309883,31.41592653589793,0.9902822731959257
0.014240956992309883,30.630528372500482,0.8000266149103038
0.014240956992309883,29.845130209103033,0.5040553601567075
0.013283740701381509,31.41592653589793,0.9902822700981087
0.013283740701381509,30.630528372500482,0.800026607826635
0.013283740701381509,29.845130209103033,0.5040553528219053
0.01238543472875898,31.41592653589793,0.990282267882232
0.01238543472875898,30.630528372500482,0.800026602526207
0.01238543472875898,29.845130209103033,0.5040553472715554
0.01155268022181146,31.41592653589793,0.9902822663160196
0.01155268022181146,30.630528372500482,0.8000265986054635
0.01155268022181146,29.845130209103033,0.5040553431216929
0.010773540185304891,31.41592653589793,0.9902822651976574
0.010773540185304891,30.630528372500482,0.800026595674832
0.010773540185304891,29.845130209103033,0.5040553399880332
0.010046212577858147,31.41592653589793,0.9902822644009321
0.010046212577858147,30.630528372500482,0.8000265934885299
0.010046212577858147,29.845130209103033,0.504055337627439
0.009370314842578711,31.41592653589793,0.9902822638354207
0.009370314842578711,30.630528372500482,0.8000265918631919
0.009370314842578711,29.845130209103033,0.504055335856268
0.008738203425375743,31.41592653589793,0.9902822634311563
0.008738203425375743,30.630528372500482,0.8000265906461076
0.008738203425375743,29.845130209103033,0.5040553345183286
0.008149959250203748,31.41592653589793,0.9902822631434482
0.008149959250203748,30.630528372500482,0.8000265897386724
0.008149959250203748,29.845130209103033,0.5040553335124626
0.007599939200486396,31.41592653589793,0.9902822629375866
0.007599939200486396,30.630528372500482,0.800026589058438
0.007599939200486396,29.845130209103033,0.5040553327524889
0.007088176920895945,31.41592653589793,0.9902822627909178
0.007088176920895945,30.630528372500482,0.8000265885507098
0.007088176920895945,29.845130209103033,0.5040553321810038
0.006610259122157589,31.41592653589793,0.9902822626859434
0.006610259122157589,30.630528372500482,0.8000265881700603
0.006610259122157589,29.845130209103033,0.5040553317495274
0.006164468006411046,31.41592653589793,0.9902822626108682
0.006164468006411046,30.630528372500482,0.8000265878848964
0.006164468006411046,29.845130209103033,0.50405533142413
0.0057491088881223415,31.41592653589793,0.9902822625571827
0.0057491088881223415,30.630528372500482,0.8000265876713707
0.0057491088881223415,29.845130209103033,0.5040553311789373
0.00536135535063264,31.41592653589793,0.9902822625186907
0.00536135535063264,30.630528372500482,0.8000265875110892
0.00536135535063264,29.845130209103033,0.5040553309937902
0.005,31.41592653589793,0.9902822624911162
0.005,30.630528372500482,0.800026587390924
0.005,29.845130209103033,0.5040553308542054
