ir_tab,uv_tab,reflection_tab
6.283185307179586,50.26548245743669,0.4799941214122162
6.283185307179586,79.58701389094142,0.6337443228148002
6.283185307179586,108.90854532444617,0.725544697899145
6.283185307179586,138.2300767579509,0.7894954686544179
6.283185307179586,167.55160819145564,0.8366324692972
6.283185307179586,196.87313962496037,0.8730523638921055
6.283185307179586,226.19467105846513,0.9023700783315182
6.283185307179586,255.51620249196986,0.9267495549393822
6.283185307179586,284.8377339254746,0.9481450530051078
6.283185307179586,314.1592653589793,0.9681124108292476
