ir_tab,uv_tab,reflection_tab
6.283185307179586,50.26548245743669,0.7555656017052977
6.283185307179586,79.58701389094142,0.9222349476512343
6.283185307179586,108.90854532444617,0.9750985911449271
6.283185307179586,138.2300767579509,0.9900119974238992
6.283185307179586,167.55160819145564,0.9887321278865752
6.283185307179586,196.87313962496037,0.9801073301164229
6.283185307179586,226.19467105846513,0.968231031307683
6.283185307179586,255.51620249196986,0.9554448021549548
6.283185307179586,284.8377339254746,0.943052805836441
6.283185307179586,314.1592653589793,0.9319321454531999
