photon_frequency_tab,ir_cutoff,uv_cutoff,n_modes_tab,final_reflection_tab,final_transmission_tab,final_vertical_tab,final_atom_excitation_tab,final_total_probability_tab
29.41592653589793,28.274333882308138,34.55751918948772,100,0.8307274657370424,0.1692509927738047,0.0,1.551451233000894e-05,0.9999939730231772
29.61592653589793,28.274333882308138,34.55751918948772,100,0.8675615155017188,0.13243136189616897,0.0,4.654654367725827e-06,0.9999975320522555
29.81592653589793,28.274333882308138,34.55751918948772,100,0.8983446824014749,0.10165296356771036,0.0,1.1657109441346814e-06,0.9999988116801294
30.015926535897933,28.274333882308138,34.55751918948772,100,0.9235990251338801,0.07640001242988644,0.0,2.4327969270097184e-07,0.9999992808434593
30.215926535897932,28.274333882308138,34.55751918948772,100,0.9440508980797174,0.055948564301565425,0.0,4.2290962354947184e-08,0.9999995046722453
30.41592653589793,28.274333882308138,34.55751918948772,100,0.9603435720346519,0.03965607490226077,0.0,6.123929315446883e-09,0.999999653060842
30.61592653589793,28.274333882308138,34.55751918948772,100,0.972965515583793,0.0270342499130389,0.0,7.38801385272335e-10,0.9999997662356332
30.81592653589793,28.274333882308138,34.55751918948772,100,0.9822656640184395,0.01773418754089721,0.0,7.428376621195326e-11,0.9999998516336205
31.015926535897933,28.274333882308138,34.55751918948772,100,0.988483294892069,0.011516615426943022,0.0,6.244292947613179e-12,0.9999999103252564
31.215926535897932,28.274333882308138,34.55751918948772,100,0.9917707949192379,0.008229147584678709,0.0,4.661145317773399e-13,0.9999999425043827
31.41592653589793,28.274333882308138,34.55751918948772,100,0.9922074186886134,0.007792529618934598,0.0,1.4611074906539332e-13,0.9999999483076941
31.61592653589793,28.274333882308138,34.55751918948772,100,0.9898059925695992,0.010193935294563847,0.0,1.4406825652382893e-12,0.9999999278656038
31.81592653589793,28.274333882308138,34.55751918948772,100,0.9845139527685268,0.01548592850775274,0.0,1.78457489930377e-11,0.9999998812941253
32.01592653589793,28.274333882308138,34.55751918948772,100,0.9762089411968933,0.023790867299017398,0.0,1.8707644688119098e-10,0.9999998086829871
32.21592653589793,28.274333882308138,34.55751918948772,100,0.9646880098699401,0.0353116982315298,0.0,1.6355903816262205e-09,0.9999997097370602
32.41592653589793,28.274333882308138,34.55751918948772,100,0.9496485237289546,0.05035104530233846,0.0,1.1915202077306058e-08,0.9999995809464951
32.615926535897934,28.274333882308138,34.55751918948772,100,0.9306602608100911,0.06933906733832258,0.0,7.231561719796167e-08,0.9999994004640309
32.81592653589793,28.274333882308138,34.55751918948772,100,0.9071402526329846,0.0928584485477659,0.0,3.656393150691207e-07,0.9999990668200656
33.01592653589793,28.274333882308138,34.55751918948772,100,0.8783804257137281,0.12161624459116371,0.0,1.5405680148130302e-06,0.9999982108729066
33.21592653589793,28.274333882308138,34.55751918948772,100,0.843741078365253,0.1562492854945343,0.0,5.415336583822454e-06,0.9999957791963712
33.41592653589793,28.274333882308138,34.55751918948772,100,0.8031199813205478,0.19685353213606177,0.0,1.593448952905126e-05,0.9999894479461388
